id,author_sort,title,isbn,identifiers,series,series_index,uuid
"698","Vinge, Vernor","A Fire Upon the Deep","9780812515282","isbn:9780812515282,barnesnoble:w/fire-upon-the-deep-vernor-vinge/1100351137,google:UGAKB3r0sZQC,goodreads:77711,amazon:0812515285","Zones of Thought","1.0","2700cc1e-f23b-4024-9fa5-c933eb42c4fe"
"699","Pynchon, Thomas","Bleeding Edge","9780143125754","barnesnoble:w/bleeding-edge-thomas-pynchon/1114731750,amazon:0143125753,isbn:9780143125754,goodreads:17208457","","1.0","4a57fe72-56d1-4c6f-a94c-6cfd30e10f93"
"700","Carré, John le","The Tailor of Panama","9780679454465","amazon:B000NXNTKW,isbn:9780679454465,google:x30jqXtULOIC,goodreads:45783","","1.0","d1542220-4c85-4b4b-88a6-e96f409ef839"
"701","Guin, Ursula K. le","Always Coming Home","9781598536034","barnesnoble:w/ursula-k-le-guin-ursula-k-le-guin/1128615856,amazon:B07CWDSTMD,isbn:9781598536034","","1.0","ee3ff376-86a1-4481-adbd-6ce77dd8e6d1"
"702","Coram, Robert","Boyd: The Fighter Pilot Who Changed the Art of War","9780316796880","goodreads:8854089,amazon:B000FA5UEG,google:wWHIpt3EowQC,barnesnoble:w/boyd-robert-coram/1100303959,isbn:9780316796880","","1.0","a683e321-12ff-4c5a-882d-62c6bc321198"
"703","Morton, Oliver","The Moon: A History for the Future","9781541768062","goodreads:42283865,barnesnoble:w/the-moon-oliver-morton/1129707686,google:1Z5xDwAAQBAJ,isbn:9781541768062","","1.0","a88dc89a-fd35-4abf-9dbd-7a7241a0a269"
"704","Bell, Gertrude & Howell, Georgina","A Woman in Arabia: The Writings of the Queen of the Desert","9780143107378","goodreads:22571686,barnesnoble:w/a-woman-in-arabia-gertrude-bell/1120679788,amazon:0143107372,isbn:9780143107378,google:f1UBDAAAQBAJ","","1.0","df6ab536-1ad8-4cc1-b713-e90cdb5ab663"
"705","Thomas, Lowell & Stephens, Mitchell","With Lawrence in Arabia","9781510715738","google:mWSCDwAAQBAJ,isbn:9781510715738,goodreads:43516079,barnesnoble:w/with-lawrence-in-arabia-lowell-jackson-thomas/1100020380","","1.0","234f5832-908c-4a26-9e25-9e67d230bc1d"
"707","Stephenson, Neal","Fall; Or, Dodge in Hell","9780062458711","barnesnoble:w/fall-or-dodge-in-hell-neal-stephenson/1129745518,isbn:9780062458711,mobi-asin:B071X3ZWDN,amazon:006245871X","","1.0","bb9f57a2-35c3-4fba-a75b-cde00631eeb5"
"708","Anders, Charlie Jane","The City in the Middle of the Night","9780765379962","google:RGJkDwAAQBAJ,amazon:0765379961,isbn:9780765379962,goodreads:37534907","","1.0","1984dacc-234f-415b-9cb0-950701832606"
"709","Boyd, John R.","Destruction and Creation","","","","1.0","eafe29bd-622d-4137-a226-f69039d97ea6"
"711","Yates, John & Immergut, Matthew & Graves, Jeremy","The Mind Illuminated: A Complete Meditation Guide Integrating Buddhist Wisdom and Brain Science for Greater Mindfulness","9781501156991","isbn:9781501156991,amazon:1501156985,barnesnoble:w/the-mind-illuminated-john-yates/1124994016,google:Ux-xDAAAQBAJ","","1.0","70097e36-5dd4-4570-b1cf-7ae9f9b77680"
"713","Sloan, Robin","Sourdough","9780374203108","barnesnoble:w/sourdough-robin-sloan/1125461012,goodreads:33916024,isbn:9780374203108","","1.0","7885d361-b604-4ea8-a8ce-10568de48005"
"714","Mountaineers, The","Mountaineering: The Freedom of the Hills","9781594854088","isbn:9781594854088,google:GwyXx4DzDjwC,amazon:1680510045,mobi-asin:B0049P1ZTC,barnesnoble:w/mountaineering-the-mountaineers/1125305047","","1.0","aeb3c461-2b76-4d4d-8982-f971d07613ee"
"717","Leiber, Fritz","Our Lady of Darkness","9781497616738","isbn:9781497616738,google:5ucoAwAAQBAJ,barnesnoble:w/our-lady-of-darkness-fritz-leiber/1000818626,amazon:B00J84L2G0,goodreads:102267","","1.0","7f755e8a-91c9-4620-971b-a2f9ec76c727"
"718","Chandler, Raymond","The Big Sleep","9780394758282","google:J45s2d8tAggC,amazon:0394758285,isbn:9780394758282,barnesnoble:w/big-sleep-raymond-chandler/1100243685,goodreads:6283999","A Philip Marlowe Mystery","1.0","2bee9781-84a0-4e1f-9377-01aee357b9c7"
"719","Faclm, Michael Greger M. D. & Stone, Gene","How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease","9781250066121","goodreads:25671739,google:wzupCQAAQBAJ,isbn:9781250066121,barnesnoble:w/how-not-to-die-michael-greger/1122186990","","1.0","fa603fc9-d058-41db-b0c1-42d8d6d4d98a"
"721","Smith, Patti","Year of the Monkey","9780525657682","barnesnoble:w/year-of-the-monkey-patti-smith/1131080227,goodreads:44776548,isbn:9780525657682,amazon:B07Q4M1DMT,google:BbWPDwAAQBAJ","","1.0","56410282-9e0e-4b64-aacc-5b7f2d0dce9f"
"722","Bacigalupi, Paolo","The Water Knife","9780804171533","google:SdiWBAAAQBAJ,goodreads:23209924,amazon:B00NRQOR26,barnesnoble:w/the-water-knife-paolo-bacigalupi/1113858079,isbn:9780804171533","","1.0","74e0bfde-55fc-41cc-92bd-2e4a3aefca68"
"723","Hammett, Dashiell","The Maltese Falcon","9780307767516","barnesnoble:w/maltese-falcon-dashiell-hammett/1100155491,isbn:9780307767516,google:TNVZ4T2LR1MC,amazon:B07DMMC2XG,goodreads:9966755","","1.0","dae6a1f9-0f65-4989-b4d6-778a3b9c5241"
"724","Chappell, Emily","Where There's a Will: Hope, Grief and Endurance in a Cycle Race Across a Continent","9781782834915","barnesnoble:w/where-theres-a-will-emily-chappell/1132165596,google:tzyYDwAAQBAJ,isbn:9781782834915","","1.0","6b4da98b-1218-4a67-9ea6-b1ebcf752d5f"
"726","Greenberg, Andy","Sandworm: A New Era of Cyberwar and the Hunt for the Kremlin's Most Dangerous Hackers","9780385544405","barnesnoble:w/sandworm-andy-greenberg/1129288539,goodreads:41436213,amazon:B07GD4MFW2,isbn:9780385544405,google:ujxrDwAAQBAJ","","1.0","06d85080-a689-465f-907a-2eb869d5e360"
"728","Brautigan, Richard","Trout Fishing in America, the Pill Versus the Springhill Mine Disaster, and in Watermelon Sugar","9780547525532","isbn:9780547525532,amazon:B003WMAAL2,google:urx9E-rvEtcC,goodreads:8811786","","1.0","41bb6433-1cd9-445b-9cc9-2bc1ecdb595a"
"731","Tolentino, Jia","Trick Mirror: Reflections on Self-Delusion","9780008294946","isbn:9780008294946,amazon:B07L2JGLZ9,goodreads:43126457,google:kyOEDwAAQBAJ,barnesnoble:w/trick-mirror-jia-tolentino/1130039134","","1.0","576ee655-38f7-427a-aaa4-d2754a7945eb"
"732","Gibson, William","Agency","9781101986950","mobi-asin:B072NXSB14,amazon:B07D1FY4QN,google:IGKuDgAAQBAJ,isbn:9781101986950,goodreads:34943643","The Peripheral","2.0","a4e086dd-2dc1-47e0-b940-8b6c809502d9"
"737","Greenberg, Paul","The Omega Principle: Seafood and the Quest for a Long Life and a Healthier Planet","9780698183469","goodreads:36764400,isbn:9780698183469,amazon:B076NTB4FR,barnesnoble:w/the-omega-principle-paul-greenberg/1127273356,google:9Ok6DwAAQBAJ","","1.0","bd24cc7c-72ae-47ce-aae8-b433d15524a9"
"738","Enamait, Ross","Never Gymless : An Excuse-Free System for Total Fitness","","amazon:B002KDOLK0","","1.0","cab8d58c-c8d7-48c8-96b7-b2f61c9393db"
"739","Ord, Toby","The Precipice: Existential Risk and the Future of Humanity","9781526600219","amazon:0316484911,google:W7rEDwAAQBAJ,isbn:9781526600219,barnesnoble:w/the-precipice-toby-ord/1133599362,goodreads:50485582","","1.0","1c58b244-769c-4702-b0f9-3bbc68a5578e"
"740","Bruder, Jessica & Maharidge, Dale","Snowden's Box","9781788733434","isbn:9781788733434,barnesnoble:w/snowdens-box-jessica-bruder/1133331554,goodreads:52671256","","1.0","37a81ad2-2508-4d63-bf21-e104dc640c5e"
"741","Bruder, Jessica","Nomadland: Surviving America in the Twenty-First Century","9780393249316","google:tDZJDgAAQBAJ,isbn:9780393249316,goodreads:34068480,amazon:039324931X,barnesnoble:w/nomadland-jessica-bruder/1125747895","","1.0","6eff30d6-6716-4572-9445-38ad5b9f83fe"
"742","Sriduangkaew, Benjanun","And Shall Machines Surrender","9781607015345","amazon:160701534X,goodreads:46156880,isbn:9781607015345,google:6x4GxwEACAAJ","","1.0","5018c8de-e4ef-408f-afa9-d2ccb858f5e5"
"743","Ellifritz, Greg","Choose Adventure: Safe Travel in Dangerous Places","9798642460122","goodreads:53583690,google:mNOIzQEACAAJ,amazon:B087BNB647,mobi-asin:B087BNB647,isbn:9798642460122","","1.0","089db91a-c861-4901-945c-edd0cac480aa"
"744","Winegard, Timothy C.","The Mosquito: A Human History of Our Deadliest Predator","9781524743413","amazon:1524743410,isbn:9781524743413,barnesnoble:w/the-mosquito-timothy-c-winegard/1130336623,google:ngqNDwAAQBAJ,goodreads:42983957","","1.0","dfd6e0cb-1a11-4b92-9adf-b4920744e304"
"746","Brower, Kenneth","The Starship and the Canoe","9781680512786","isbn:9781680512786,google:x3vRDwAAQBAJ,amazon:1680512781,goodreads:53160508","","1.0","3b43904d-d5de-4fc6-ad38-9ca01103e6ec"
"748","Biss, Eula","On Immunity: An Inoculation","9781555973278","google:JcXCAwAAQBAJ,amazon:B00KUY4D7W,isbn:9781555973278,goodreads:22541654","","1.0","f4154af9-48d6-401f-abeb-a45c2f8dab9b"
"749","Smith, Bren","Eat Like a Fish","9780451494542","google:MsOSDwAAQBAJ,amazon:0451494547,goodreads:41552367,barnesnoble:w/eat-like-a-fish-bren-smith/1129747413,isbn:9780451494542","","1.0","342800c3-6238-4d9e-a6bb-ac550536cc0b"
"750","Miller, Madeline","Circe","9780316556330","google:Vu8vDwAAQBAJ,isbn:9780316556330,amazon:0316556343","","1.0","c0ae2560-f0bd-4b67-89c8-9e4930c6653b"
"752","Musson, Roger","Professional Guide to Wheel Building: A Complete Reference for Cyclists, 7th Edition","","","","1.0","2a708cfe-fe61-4e38-a409-9bf0a483150d"
"753","Frankl, Viktor E.","Man's Search for Meaning","9780807060117","google:Tx92CgAAQBAJ,goodreads:26192273,isbn:9780807060117,amazon:080701429X","","1.0","47d5da01-8a89-4721-9784-60ce765e9be9"
"754","Camus, Albert","The Stranger","9780307827661","google:7qylv1KYf0kC,amazon:1530138566,isbn:9780307827661,goodreads:15799284","","1.0","579a85b8-01d4-4be7-bb2d-0de10e808002"
"755","Chayka, Kyle","The Longing for Less: Living With Minimalism","9781635572117","google:Z_OhDwAAQBAJ,isbn:9781635572117,amazon:163557210X,goodreads:44453047,barnesnoble:w/the-longing-for-less-kyle-chayka/1130946596","","1.0","755b2893-f8e6-4e19-91fd-7f46ed30023b"
"756","Peper, Eliot","Breach","9781542044592","amazon:1542044596,goodreads:42121982,mobi-asin:B07HHY3MRM,isbn:9781542044592,google:xUmsvAEACAAJ","An Analog Novel","3.0","8333d9f3-89d3-4179-862c-85dc32b3bc8d"
"758","Tanizaki, Jun'Ichirō","In Praise of Shadows","9780918172020","goodreads:34473,barnesnoble:w/in-praise-of-shadows-junichiro-tanizaki/1102808393,isbn:9780918172020","","1.0","6f71271e-3502-4d1f-9269-58dbf6b2ff2e"
"760","Paxton, Robert O.","The Anatomy of Fascism","9781400033911","google:JU3th4LnKvsC,amazon:1400033918,isbn:9781400033911,goodreads:9009363","","1.0","d6235a4f-4939-46cc-b630-46ce36feb3a1"
"761","Robbins, Tony","MONEY Master the Game: 7 Simple Steps to Financial Freedom","9781471148613","isbn:9781471148613,barnesnoble:w/money-master-the-game-anthony-robbins/1120197683,goodreads:41976052,google:y8nNCwAAQBAJ,amazon:1476757860","","1.0","ac149cf0-ace9-42a8-8065-7a69277c4bf4"
"762","Guin, Ursula K. le","The Telling","9780547545622","amazon:0151005672,isbn:9780547545622,google:Kz8v1bR1j_oC,barnesnoble:w/telling-ursula-k-le-guin/1100302502","Hainish Cycle","7.0","8ea0930d-4b6f-4f39-bcf7-7b582979f87a"
"763","Camus, Albert","The Plague","9780307827807","google:a8LBjVImeO4C,goodreads:15799287,isbn:9780307827807","","1.0","a1eaa0fb-a24a-4cc5-b288-736242ee75c3"
"764","Hendren, Sara","What Can a Body Do?: How We Meet the Built World","9780735220003","amazon:073522000X,goodreads:49349641,google:h5DyDwAAQBAJ,isbn:9780735220003,barnesnoble:w/what-can-a-body-do-sara-hendren/1135428890","","1.0","e8cf0e9a-65ef-4d4e-b9da-a3bd93fd7d94"
"765","Stoppard, Tom","Rosencrantz and Guildenstern Are Dead","9780802132758","barnesnoble:w/rosencrantz-and-guildenstern-are-dead-tom-stoppard/1100014666,isbn:9780802132758,amazon:0802126219,google:zYhKAQAAQBAJ,goodreads:18545","","1.0","65e4ad72-83dc-499b-926d-4c2fec0b464d"
"767","Koeppel, Dan","Banana: The Fate of the Fruit That Changed the World","9780452290082","goodreads:1260005,google:cSoVd-o8PmoC,isbn:9780452290082,barnesnoble:w/banana-dan-koeppel/1100253574,amazon:B0010JWVIE","","1.0","70cd517e-629f-4c01-9c9c-7aee4028631a"
"768","Vinge, Vernor","A Deepness in the Sky","9781429915090","amazon:0812536355,barnesnoble:w/deepness-in-the-sky-vernor-vinge/1100626027,google:GUUvxumMf6kC,isbn:9781429915090","Zones of Thought","2.0","ddbc1c69-b9e6-4084-983f-93ca7f7bdaa3"
"770","Steil, Benn","The Marshall Plan: Dawn of the Cold War","9780198757917","barnesnoble:w/the-marshall-plan-benn-steil/1126512133,amazon:1501102370,goodreads:35297577,google:OWpNDwAAQBAJ,isbn:9780198757917","","1.0","b45d7c5f-c664-4a6c-8dbe-35a83daecfc7"
"771","Gawande, Atul","Being Mortal: Medicine and What Matters in the End","9781627790550","goodreads:21805559,isbn:9781627790550,google:tM1zAwAAQBAJ,amazon:B00JCW0BCY","","1.0","2ddb387b-610d-4ce8-b0c3-7eb3e6e558fd"
"772","Krznaric, Roman","The Good Ancestor: How to Think Long-Term in a Short-Term World","9781615197309","google:6VXWDwAAQBAJ,mobi-asin:B08519T8NM,isbn:9781615197309,goodreads:51107158","","1.0","f04be42c-43ca-48aa-bbf6-a5591e834073"
"774","Doctorow, Cory","Attack Surface","9781250757524","barnesnoble:w/attack-surface-cory-doctorow/1135569758,isbn:9781250757524,amazon:1250757533,goodreads:49247283,google:rFfEDwAAQBAJ","Little Brother","3.0","0efb5005-61ed-4464-be0b-aff777b991a9"
"775","Cline, Ernest","Ready Player Two","9781524761332","goodreads:26082916,barnesnoble:w/ready-player-two-ernest-cline/1137308630,mobi-asin:B08BYWH6CS,isbn:9781524761332","Ready Player One","2.0","377d46f5-1834-4925-b24d-1e2ff9d79460"
"777","Moitessier, Bernard","A Sea Vagabond's World: Boats and Sails, Distant Shores, Islands and Lagoons","9781493042814","isbn:9781493042814,goodreads:46046350","","1.0","892ca72a-7d54-4100-9b51-423595f06059"
"779","Moitessier, Bernard","The Long Way","9780924486845","isbn:9780924486845,google:M_213SIZgrYC","","1.0","d857b5e9-9e4e-4c52-b08f-2bf175e3a2b4"
"780","Maitland, Alexander","Wilfred Thesiger: The Life of the Great Explorer","9781590209950","google:IIUjCQAAQBAJ,goodreads:19194087,isbn:9781590209950","","1.0","401e21b0-3bf2-4c31-9185-1f1ca988e1e9"
"781","Psychoundakis, George","The Cretan Runner: His Story of the German Occupation","9781590179055","barnesnoble:w/the-cretan-runner-george-psychoundakis/1122150968,google:K3KWBgAAQBAJ,isbn:9781590179055","","1.0","d7efb698-684c-4316-a706-24e858ade412"
"782","Ullman, Ellen","By Blood","9780374117559","barnesnoble:w/by-blood-ellen-ullman/1104154833,goodreads:12510833,google:NEelsg7puYAC,isbn:9780374117559","","1.0","ee48b5f5-6a83-4430-b057-1815fef47136"
"783","Mendelson, Cheryl","Home Comforts: The Art and Science of Keeping House","9780743272865","barnesnoble:w/home-comforts-cheryl-mendelson/1100185219,amazon:B001D1SRXW,isbn:9780743272865,google:xfB99Kf38MwC,goodreads:79388","","1.0","c8384bcf-5395-4aae-8c2f-2102fe283e61"
"785","Robinson, Kim Stanley","The Ministry for the Future","9780356508856","google:KnS0DwAAQBAJ,amazon:B084G7XRKT,goodreads:53928440,isbn:9780356508856,kobo:the-ministry-for-the-future-2","","1.0","16990d41-794c-455c-a4d4-3fecabb18b6b"
"786","Brown, Christopher","Tropic of Kansas","9780062563811","goodreads:32600759,barnesnoble:w/tropic-of-kansas-christopher-brown/1124807485,isbn:9780062563811","","1.0","b5192c6e-6ca2-4c40-9300-5a322d3adb14"
"787","Blanch, Lesley","The Sabres of Paradise: Conquest and Vengeance in the Caucasus","9781850434030","barnesnoble:w/the-sabres-of-paradise-lesley-blanch/1121138236,isbn:9781850434030,goodreads:637044,amazon:B00SHT8RVU,google:zMkv5M6MfasC,mobi-asin:B00SHT8RVU","","1.0","f3edcc2a-0d04-420f-85db-a975cadb75c7"
"788","Coates, Ta-Nehisi","The Water Dancer: A Novel","9780399590603","barnesnoble:w/the-water-dancer-ta-nehisi-coates/1130550452,isbn:9780399590603,google:iUmHDwAAQBAJ","","1.0","d43c8e4d-b716-42cd-a86b-4c065f6a7c1f"
"790","Greene, Graham","The Quiet American","9781504052542","goodreads:3698,barnesnoble:w/quiet-american-graham-greene/1101924799,google:C8VQDwAAQBAJ,isbn:9781504052542","","1.0","8be925f8-e85f-4658-892b-366635cd1a68"
"791","Bellum, Rekka & Linvega, Devine Lu","Busy Doing Nothing","","","","1.0","fa7ef0f2-ee10-42ee-9f71-1501d05eaedf"
"793","Greene, Graham","The Power and the Glory","9781504052450","amazon:999471564X,barnesnoble:w/power-and-the-glory-graham-greene/1100214056,isbn:9781504052450,goodreads:3690,google:D8VQDwAAQBAJ","","1.0","b94de61b-dbc4-4ce1-8c56-28b7dda3ef95"
"795","Womack, Jack","Random Acts of Senseless Violence","9780802134240","isbn:9780802134240,goodreads:1129928,barnesnoble:w/random-acts-of-senseless-violence-jack-womack/1100627252,google:N03kjgK4LvoC,amazon:B008V460XS","","1.0","39e4802f-7970-4db5-90b0-07eca85242f7"
"796","Divya, S. B.","Machinehood","9781982148089","barnesnoble:w/machinehood-sb-divya/1137251877,goodreads:54304067,google:iC3uDwAAQBAJ,isbn:9781982148089","","1.0","316a9c76-6565-4bbd-9dd6-4f3125fe71b1"
"797","Taylor, Charles","The Ethics of Authenticity","9780674987692","google:adnIDwAAQBAJ,isbn:9780674987692,goodreads:39204027","","1.0","eac2bc8e-1f92-4243-b943-21594871bcd9"
"800","National Intelligence Council","Global Trends 2040: A More Contested World","9781929667338","goodreads:57684956,isbn:9781929667338","Global Trends","7.0","9c08df12-f088-4981-877d-95972c8c5515"
"801","Plokhy, Serhii","Nuclear Folly: A History of the Cuban Missile Crisis","9780393540826","isbn:9780393540826,google:kovxDwAAQBAJ,goodreads:53404243","","1.0","01d4d223-d64f-4d15-940d-744bd4defc1e"
"802","Studwell, Joe","How Asia Works: Success and Failure in the World's Most Dynamic Region","9780802193476","isbn:9780802193476,google:dNs33Q1cAX0C,goodreads:18996380","","1.0","157369ab-698f-4370-8f75-84438af82db4"
"804","Rayner, Grant","The Security Evacuation Handbook, Volume 2: Decision Making & Execution","9789811806667","isbn:9789811806667","Security Evacuation","2.0","06883a43-305f-470d-ae31-3eaaae6f8855"
"805","Rayner, Grant","The Security Evacuation Handbook, Volume 1: Fundamentals & Planning","9789811496646","isbn:9789811496646","Security Evacuation","1.0","9a7d61f2-c1c6-4aae-8062-9c8d87bdd93f"
"806","Rayner, Grant","The Field Guide to Deployment Planning","9789811468421","isbn:9789811468421","The Field Guide Series","1.0","034d0403-ddfb-40ea-b941-c10b262e9e8f"
"807","Rayner, Grant","The Field Guide to Personal Security","9789811476259","isbn:9789811476259","The Field Guide Series","2.0","d43a8b28-8be0-42ad-86fc-6c25aa7d5f1d"
"808","Rayner, Grant","The Field Guide to Accommodation Security","9789811480522","isbn:9789811480522","The Field Guide Series","3.0","cf58f740-b085-46eb-9b03-777e2ff2ce14"
"809","Rayner, Grant","The Field Guide to Transport Security","9789811485893","isbn:9789811485893","The Field Guide Series","4.0","656b04e4-03af-42d6-96a6-65194171206b"
"811","Stephenson, Neal","Atmosphæra Incognita","","mobi-asin:B07TTCXX8T,goodreads:51106419","","1.0","7cd2642c-7b28-41f4-8935-8124c6ec200d"
"812","Effinger, George Alec","When Gravity Fails","9781497605404","isbn:9781497605404,google:nxEeAwAAQBAJ,goodreads:21534862","Marîd Audran","1.0","4c21a675-a306-4b8f-870a-04286adfaae9"
"813","Spicer, Sean","Guerrilla Camping: Getting Off the Beaten Path","","goodreads:29930804,mobi-asin:B01CS9YTSE","","1.0","da60c5de-a447-48b1-9e5f-970a258f5f3c"
"814","Martine, Arkady","A Memory Called Empire","9781250186454","barnesnoble:w/a-memory-called-empire-arkady-martine/1128511033,google:O-5WDwAAQBAJ,isbn:9781250186454,goodreads:37794149","Teixcalaan","1.0","e0ecc975-a7d4-40c9-878a-3e8ac026332e"
"815","Bacigalupi, Paolo","Ship Breaker","9780316081689","barnesnoble:w/ship-breaker-paolo-bacigalupi/1100294126,google:Xqq3kj_IorwC,goodreads:7095831,isbn:9780316081689","Ship Breaker","1.0","bdc03802-980e-471e-80c4-9a983a9b5b25"
"816","Martine, Arkady","A Desolation Called Peace","9781250186485","isbn:9781250186485,barnesnoble:w/a-desolation-called-peace-arkady-martine/1131253774,amazon:B07QPJHNSM,goodreads:45154547,google:NUaSDwAAQBAJ","Teixcalaan","2.0","48f9a536-8498-4ffe-9d2c-7877adc8d047"
